stream,department,job_role,company_level,company_name,location,required_skills,cgpa_range
Engineering,Mechanical,CAD Engineer,Mid,Ramco Systems,Coimbatore,"CATIA, NX",6.5 - 7.9
Engineering,ECE,Signal Processing Engineer,Mid,Tata Elxsi,Hyderabad,"MATLAB, DSP",6.5 - 7.9
Engineering,Civil,Planning Engineer,Mid,Birlasoft,Bengaluru,"MS Project, Primavera",6.5 - 7.9
Engineering,Civil,Structural Engineer,Mid,Freshworks,Bengaluru,"ETABS, STAAD",6.5 - 7.9
Engineering,ECE,Signal Processing Engineer,Mid,KPIT,Kolkata,"MATLAB, DSP",6.5 - 7.9
Engineering,EEE,Power Systems Engineer,Mid,Coforge,Chennai,Power Generation,6.5 - 7.9
Engineering,Civil,Planning Engineer,Mid,Mphasis,Ahmedabad,"MS Project, Primavera",6.5 - 7.9
Engineering,Civil,Planning Engineer,Mid,Sasken,Bengaluru,"MS Project, Primavera",6.5 - 7.9
Engineering,Civil,Planning Engineer,Mid,Birlasoft,Ahmedabad,"MS Project, Primavera",6.5 - 7.9
Engineering,EEE,Power Systems Engineer,Mid,Sonata Software,Mumbai,Power Generation,6.5 - 7.9
Engineering,AI&DS,ML Engineer,Mid,Tata Elxsi,Mumbai,"TensorFlow, PyTorch",6.5 - 7.9
Engineering,CSE,ML Engineer,Mid,LTIMindtree,Coimbatore,"Python, TensorFlow, Scikit-learn",6.5 - 7.9
Engineering,Mechanical,CAD Engineer,Mid,Innominds,Gurgaon,"CATIA, NX",6.5 - 7.9
Engineering,Mechanical,Production Engineer,Mid,Persistent Systems,Hyderabad,Manufacturing Processes,6.5 - 7.9
Engineering,AI&DS,Data Analyst,Mid,Newgen,Mumbai,"SQL, Python",6.5 - 7.9
Engineering,Mechanical,Production Engineer,Mid,Sasken,Noida,Manufacturing Processes,6.5 - 7.9
Engineering,CSE,Data Analyst,Mid,Mphasis,Kolkata,"Python, SQL, Excel, Power BI",6.5 - 7.9
Engineering,Mechanical,Maintenance Engineer,Mid,Innominds,Chennai,Plant Maintenance,6.5 - 7.9
Engineering,Mechanical,Maintenance Engineer,Mid,ValueLabs,Chennai,Plant Maintenance,6.5 - 7.9
Engineering,Mechanical,Quality Engineer,Mid,Birlasoft,Chennai,Six Sigma,6.5 - 7.9
Engineering,ECE,VLSI Engineer,Mid,Coforge,Bengaluru,"VHDL, Verilog",6.5 - 7.9
Engineering,AI&DS,AI Engineer,Mid,Zoho,Gurgaon,"Deep Learning, NLP",6.5 - 7.9
Engineering,CSE,DevOps Engineer,Mid,Birlasoft,Gurgaon,"Docker, Kubernetes, CI/CD",6.5 - 7.9
Engineering,CSE,Full Stack Developer,Mid,Persistent Systems,Gurgaon,"HTML, CSS, JavaScript, React",6.5 - 7.9
Engineering,CSE,Data Analyst,High,L&T,Noida,"Python, SQL, Excel, Power BI",8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,Qualcomm,Gurgaon,"Spark, Hadoop",8.0 - 10.0
Engineering,ECE,IoT Engineer,High,Wipro,Noida,"Sensors, MQTT",8.0 - 10.0
Engineering,CSE,Full Stack Developer,High,IBM,Gurgaon,"HTML, CSS, JavaScript, React",8.0 - 10.0
Engineering,EEE,Energy Analyst,High,Amazon,Pune,Renewable Energy,8.0 - 10.0
Engineering,EEE,Power Systems Engineer,High,Tech Mahindra,Mumbai,Power Generation,8.0 - 10.0
Engineering,Civil,Quantity Surveyor,High,Accenture,Noida,"Estimation, Billing",8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,Siemens,Gurgaon,"Spark, Hadoop",8.0 - 10.0
Engineering,AI&DS,Data Scientist,High,TCS,Pune,"Python, ML, Pandas",8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,Cognizant,Chennai,"Spark, Hadoop",8.0 - 10.0
Engineering,Mechanical,CAD Engineer,High,Microsoft,Bengaluru,"CATIA, NX",8.0 - 10.0
Engineering,Mechanical,CAD Engineer,High,Intel,Chennai,"CATIA, NX",8.0 - 10.0
Engineering,Civil,Planning Engineer,High,Wipro,Ahmedabad,"MS Project, Primavera",8.0 - 10.0
Engineering,AI&DS,Data Scientist,High,TCS,Chennai,"Python, ML, Pandas",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Honeywell,Coimbatore,"VHDL, Verilog",8.0 - 10.0
Engineering,ECE,IoT Engineer,High,Bosch,Pune,"Sensors, MQTT",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Wipro,Pune,"SQL, Python",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Qualcomm,Mumbai,"Networking, Routing",8.0 - 10.0
Engineering,AI&DS,ML Engineer,High,Siemens,Kolkata,"TensorFlow, PyTorch",8.0 - 10.0
Engineering,Mechanical,CAD Engineer,High,Capgemini,Chennai,"CATIA, NX",8.0 - 10.0
Engineering,ECE,Embedded Engineer,High,IBM,Chennai,"C, Embedded Systems",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Intel,Noida,"VHDL, Verilog",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,Microsoft,Hyderabad,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,CSE,Backend Developer,High,Tata Projects,Kolkata,"Java, Spring Boot, APIs",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Tata Projects,Noida,"VHDL, Verilog",8.0 - 10.0
Engineering,CSE,Backend Developer,High,Siemens,Gurgaon,"Java, Spring Boot, APIs",8.0 - 10.0
Engineering,AI&DS,Data Scientist,High,Qualcomm,Gurgaon,"Python, ML, Pandas",8.0 - 10.0
Engineering,Civil,Structural Engineer,High,Oracle,Coimbatore,"ETABS, STAAD",8.0 - 10.0
Engineering,Civil,Planning Engineer,High,Honeywell,Kolkata,"MS Project, Primavera",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,Tata Projects,Mumbai,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,ECE,Signal Processing Engineer,High,IBM,Coimbatore,"MATLAB, DSP",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Amazon,Hyderabad,"VHDL, Verilog",8.0 - 10.0
Engineering,CSE,Data Analyst,High,Microsoft,Kolkata,"Python, SQL, Excel, Power BI",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Oracle,Chennai,"VHDL, Verilog",8.0 - 10.0
Engineering,Mechanical,Maintenance Engineer,High,Capgemini,Gurgaon,Plant Maintenance,8.0 - 10.0
Engineering,ECE,Embedded Engineer,High,Microsoft,Ahmedabad,"C, Embedded Systems",8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,Tech Mahindra,Bengaluru,"Deep Learning, NLP",8.0 - 10.0
Engineering,Mechanical,Quality Engineer,High,Microsoft,Coimbatore,Six Sigma,8.0 - 10.0
Engineering,Civil,Site Engineer,High,Capgemini,Noida,"AutoCAD, Site Management",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,HCL,Hyderabad,"SQL, Python",8.0 - 10.0
Engineering,ECE,IoT Engineer,High,Tech Mahindra,Kolkata,"Sensors, MQTT",8.0 - 10.0
Engineering,CSE,Data Analyst,High,Oracle,Coimbatore,"Python, SQL, Excel, Power BI",8.0 - 10.0
Engineering,AI&DS,ML Engineer,High,Amazon,Kolkata,"TensorFlow, PyTorch",8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,L&T,Mumbai,"Spark, Hadoop",8.0 - 10.0
Engineering,Mechanical,CAD Engineer,High,Tata Projects,Chennai,"CATIA, NX",8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Infosys,Noida,Construction Safety,8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Amazon,Bengaluru,"SQL, Python",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Tata Projects,Coimbatore,"Networking, Routing",8.0 - 10.0
Engineering,AI&DS,Data Scientist,High,Wipro,Kolkata,"Python, ML, Pandas",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Qualcomm,Ahmedabad,"Networking, Routing",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,IBM,Hyderabad,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,HCL,Gurgaon,"Deep Learning, NLP",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Siemens,Kolkata,"Networking, Routing",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Accenture,Chennai,"SQL, Python",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,Oracle,Kolkata,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Honeywell,Pune,Construction Safety,8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,Cognizant,Gurgaon,"Deep Learning, NLP",8.0 - 10.0
Engineering,EEE,Energy Analyst,High,Cognizant,Gurgaon,Renewable Energy,8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Honeywell,Chennai,Construction Safety,8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,Tech Mahindra,Ahmedabad,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Tata Projects,Coimbatore,Construction Safety,8.0 - 10.0
Engineering,Civil,Site Engineer,High,Intel,Pune,"AutoCAD, Site Management",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Honeywell,Hyderabad,"SQL, Python",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,IBM,Kolkata,"SQL, Python",8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,L&T,Gurgaon,"Deep Learning, NLP",8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,L&T,Noida,"Deep Learning, NLP",8.0 - 10.0
Engineering,CSE,Cloud Engineer,High,Amazon,Pune,"AWS, Azure, Linux",8.0 - 10.0
Engineering,Mechanical,Quality Engineer,High,Wipro,Coimbatore,Six Sigma,8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Tata Projects,Coimbatore,"SQL, Python",8.0 - 10.0
Engineering,Mechanical,Maintenance Engineer,High,Siemens,Coimbatore,Plant Maintenance,8.0 - 10.0
Engineering,Civil,Structural Engineer,High,Capgemini,Pune,"ETABS, STAAD",8.0 - 10.0
Engineering,AI&DS,ML Engineer,High,L&T,Bengaluru,"TensorFlow, PyTorch",8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Amazon,Hyderabad,Construction Safety,8.0 - 10.0
Engineering,AI&DS,AI Engineer,High,Honeywell,Pune,"Deep Learning, NLP",8.0 - 10.0
Engineering,CSE,Software Engineer,High,L&T,Coimbatore,"Python, Java, DSA, OOP",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,IBM,Pune,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Qualcomm,Hyderabad,"SQL, Python",8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,L&T,Bengaluru,"Spark, Hadoop",8.0 - 10.0
Engineering,CSE,ML Engineer,High,Tata Projects,Noida,"Python, TensorFlow, Scikit-learn",8.0 - 10.0
Engineering,ECE,IoT Engineer,High,Infosys,Mumbai,"Sensors, MQTT",8.0 - 10.0
Engineering,Civil,Site Engineer,High,Accenture,Bengaluru,"AutoCAD, Site Management",8.0 - 10.0
Engineering,Civil,Quantity Surveyor,High,Amazon,Gurgaon,"Estimation, Billing",8.0 - 10.0
Engineering,EEE,Control Systems Engineer,High,Infosys,Ahmedabad,"PLC, SCADA",8.0 - 10.0
Engineering,CSE,Cloud Engineer,High,Infosys,Bengaluru,"AWS, Azure, Linux",8.0 - 10.0
Engineering,Civil,Planning Engineer,High,Cognizant,Coimbatore,"MS Project, Primavera",8.0 - 10.0
Engineering,Mechanical,Maintenance Engineer,High,Google,Ahmedabad,Plant Maintenance,8.0 - 10.0
Engineering,EEE,Power Systems Engineer,High,Infosys,Bengaluru,Power Generation,8.0 - 10.0
Engineering,AI&DS,Big Data Engineer,High,Infosys,Kolkata,"Spark, Hadoop",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Accenture,Noida,"Networking, Routing",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Siemens,Noida,"Networking, Routing",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Tech Mahindra,Bengaluru,"Networking, Routing",8.0 - 10.0
Engineering,EEE,Energy Analyst,High,Amazon,Noida,Renewable Energy,8.0 - 10.0
Engineering,Civil,Quantity Surveyor,High,Bosch,Noida,"Estimation, Billing",8.0 - 10.0
Engineering,Mechanical,Maintenance Engineer,High,Capgemini,Pune,Plant Maintenance,8.0 - 10.0
Engineering,EEE,Energy Analyst,High,TCS,Bengaluru,Renewable Energy,8.0 - 10.0
Engineering,Mechanical,Production Engineer,High,Accenture,Coimbatore,Manufacturing Processes,8.0 - 10.0
Engineering,Civil,Planning Engineer,High,Cognizant,Pune,"MS Project, Primavera",8.0 - 10.0
Engineering,CSE,Software Engineer,High,Oracle,Pune,"Python, Java, DSA, OOP",8.0 - 10.0
Engineering,CSE,DevOps Engineer,High,Google,Noida,"Docker, Kubernetes, CI/CD",8.0 - 10.0
Engineering,ECE,Network Engineer,High,HCL,Pune,"Networking, Routing",8.0 - 10.0
Engineering,Civil,Quantity Surveyor,High,Tech Mahindra,Hyderabad,"Estimation, Billing",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Microsoft,Mumbai,"SQL, Python",8.0 - 10.0
Engineering,Mechanical,Production Engineer,High,Accenture,Mumbai,Manufacturing Processes,8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,Bosch,Pune,"VHDL, Verilog",8.0 - 10.0
Engineering,AI&DS,Data Scientist,High,Microsoft,Coimbatore,"Python, ML, Pandas",8.0 - 10.0
Engineering,ECE,VLSI Engineer,High,TCS,Pune,"VHDL, Verilog",8.0 - 10.0
Engineering,ECE,Network Engineer,High,Amazon,Kolkata,"Networking, Routing",8.0 - 10.0
Engineering,CSE,Data Scientist,High,Bosch,Gurgaon,"Python, ML, Pandas, NumPy",8.0 - 10.0
Engineering,AI&DS,ML Engineer,High,Google,Hyderabad,"TensorFlow, PyTorch",8.0 - 10.0
Engineering,EEE,Control Systems Engineer,High,Qualcomm,Bengaluru,"PLC, SCADA",8.0 - 10.0
Engineering,EEE,Control Systems Engineer,High,HCL,Hyderabad,"PLC, SCADA",8.0 - 10.0
Engineering,CSE,ML Engineer,High,Cognizant,Chennai,"Python, TensorFlow, Scikit-learn",8.0 - 10.0
Engineering,EEE,Electrical Design Engineer,High,L&T,Noida,"AutoCAD, Power Systems",8.0 - 10.0
Engineering,Civil,Safety Engineer,High,Tata Projects,Hyderabad,Construction Safety,8.0 - 10.0
Engineering,ECE,Signal Processing Engineer,High,Intel,Chennai,"MATLAB, DSP",8.0 - 10.0
Engineering,AI&DS,Data Analyst,High,Siemens,Ahmedabad,"SQL, Python",8.0 - 10.0
Engineering,ECE,Embedded Engineer,High,HCL,Bengaluru,"C, Embedded Systems",8.0 - 10.0
Engineering,CSE,Software Engineer,High,HCL,Noida,"Python, Java, DSA, OOP",8.0 - 10.0
Engineering,ECE,IoT Engineer,High,Intel,Bengaluru,"Sensors, MQTT",8.0 - 10.0
Engineering,CSE,Data Scientist,High,Google,Coimbatore,"Python, ML, Pandas, NumPy",8.0 - 10.0
Medical,Medical Lab Technology,Lab Technician,Startup,SigTuple,Ahmedabad,"Pathology, Lab Testing",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,CureFit,Pune,Medical Equipment Service,5.0 - 6.4
Medical,General Medicine,Healthcare Consultant,Startup,DocsApp,Mumbai,Hospital Operations,5.0 - 6.4
Medical,Medical Lab Technology,Medical Lab Technologist,Startup,MedGenome,Pune,"Biochemistry, Hematology",5.0 - 6.4
Medical,Biomedical,Regulatory Affairs Executive,Startup,MedGenome,Ahmedabad,Medical Regulations,5.0 - 6.4
Medical,Healthcare Management,Hospital Administrator,Startup,Portea Medical,Mumbai,Hospital Operations,5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,MedGenome,Delhi,MRI Operations,5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,HealthifyMe,Ahmedabad,Device Testing,5.0 - 6.4
Medical,Healthcare Management,Health Information Manager,Startup,CureFit,Ahmedabad,Medical Records,5.0 - 6.4
Medical,Nursing,Nurse Educator,Startup,MFine,Bengaluru,Medical Training,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,Tata 1mg,Chennai,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Radiology,Radiology Analyst,Startup,SigTuple,Delhi,Image Analysis,5.0 - 6.4
Medical,Radiology,Imaging Specialist,Startup,Dozee,Bengaluru,Medical Imaging,5.0 - 6.4
Medical,Radiology,Imaging Specialist,Startup,SigTuple,Bengaluru,Medical Imaging,5.0 - 6.4
Medical,Biomedical,Regulatory Affairs Executive,Startup,PharmEasy,Kolkata,Medical Regulations,5.0 - 6.4
Medical,General Medicine,Healthcare Consultant,Startup,Tricog Health,Bengaluru,Hospital Operations,5.0 - 6.4
Medical,Radiology,Radiology Analyst,Startup,PharmEasy,Mumbai,Image Analysis,5.0 - 6.4
Medical,Nursing,ICU Nurse,Startup,MFine,Delhi,Critical Care,5.0 - 6.4
Medical,Radiology,Radiology Technologist,Startup,NetMeds,Ahmedabad,"X-Ray, CT, MRI",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,Dozee,Chennai,Medical Equipment Service,5.0 - 6.4
Medical,Nursing,Staff Nurse,Startup,Niramai,Ahmedabad,"Patient Care, Monitoring",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,MedGenome,Kolkata,Medical Equipment Service,5.0 - 6.4
Medical,General Medicine,Medical Officer,Startup,Dozee,Mumbai,"Patient Care, Diagnosis",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,Practo,Delhi,Medical Equipment Service,5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,Tata 1mg,Delhi,MRI Operations,5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,HealthifyMe,Chennai,Medical Equipment Service,5.0 - 6.4
Medical,Medical Lab Technology,Quality Control Analyst,Startup,MFine,Delhi,Lab Quality Standards,5.0 - 6.4
Medical,Healthcare Management,Healthcare Manager,Startup,DocsApp,Ahmedabad,Healthcare Management,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,Innovaccer Health,Ahmedabad,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,Dozee,Mumbai,Medical Equipment Service,5.0 - 6.4
Medical,General Medicine,Medical Officer,Startup,SigTuple,Bengaluru,"Patient Care, Diagnosis",5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,Tata 1mg,Mumbai,Device Testing,5.0 - 6.4
Medical,General Medicine,Public Health Analyst,Startup,Qure.ai,Hyderabad,"Epidemiology, Statistics",5.0 - 6.4
Medical,Biomedical,Clinical Engineer,Startup,Tricog Health,Hyderabad,Equipment Maintenance,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,CureFit,Hyderabad,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Healthcare Management,Healthcare Manager,Startup,CureFit,Kolkata,Healthcare Management,5.0 - 6.4
Medical,General Medicine,Healthcare Consultant,Startup,Practo,Bengaluru,Hospital Operations,5.0 - 6.4
Medical,Biomedical,Clinical Engineer,Startup,Portea Medical,Bengaluru,Equipment Maintenance,5.0 - 6.4
Medical,Radiology,Radiology Analyst,Startup,Dozee,Ahmedabad,Image Analysis,5.0 - 6.4
Medical,Nursing,Nurse Educator,Startup,Qure.ai,Mumbai,Medical Training,5.0 - 6.4
Medical,Biomedical,Biomedical Engineer,Startup,MFine,Chennai,Medical Devices,5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,MFine,Kolkata,Medical Equipment Service,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,PharmEasy,Ahmedabad,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,SigTuple,Bengaluru,Device Testing,5.0 - 6.4
Medical,General Medicine,Public Health Analyst,Startup,MedGenome,Bengaluru,"Epidemiology, Statistics",5.0 - 6.4
Medical,Nursing,Clinical Nurse,Startup,Tata 1mg,Kolkata,Clinical Procedures,5.0 - 6.4
Medical,Radiology,Imaging Specialist,Startup,MedGenome,Pune,Medical Imaging,5.0 - 6.4
Medical,Nursing,ICU Nurse,Startup,Niramai,Kolkata,Critical Care,5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,NetMeds,Mumbai,MRI Operations,5.0 - 6.4
Medical,Medical Lab Technology,Medical Lab Technologist,Startup,Qure.ai,Pune,"Biochemistry, Hematology",5.0 - 6.4
Medical,Radiology,CT Scan Technician,Startup,CureFit,Delhi,CT Equipment,5.0 - 6.4
Medical,Radiology,Radiology Technologist,Startup,MedGenome,Delhi,"X-Ray, CT, MRI",5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,SigTuple,Bengaluru,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,Portea Medical,Hyderabad,Device Testing,5.0 - 6.4
Medical,Healthcare Management,Healthcare Manager,Startup,SigTuple,Delhi,Healthcare Management,5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,Tricog Health,Bengaluru,Device Testing,5.0 - 6.4
Medical,General Medicine,Healthcare Consultant,Startup,PharmEasy,Pune,Hospital Operations,5.0 - 6.4
Medical,General Medicine,Healthcare Consultant,Startup,PharmEasy,Chennai,Hospital Operations,5.0 - 6.4
Medical,General Medicine,Clinical Research Associate,Startup,Tricog Health,Kolkata,Clinical Trials,5.0 - 6.4
Medical,Medical Lab Technology,Quality Control Analyst,Startup,MFine,Hyderabad,Lab Quality Standards,5.0 - 6.4
Medical,Nursing,Clinical Nurse,Startup,MedGenome,Hyderabad,Clinical Procedures,5.0 - 6.4
Medical,Biomedical,Clinical Engineer,Startup,DocsApp,Bengaluru,Equipment Maintenance,5.0 - 6.4
Medical,Medical Lab Technology,Medical Lab Technologist,Startup,DocsApp,Delhi,"Biochemistry, Hematology",5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,Niramai,Ahmedabad,Medical Equipment Service,5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,Practo,Bengaluru,Device Testing,5.0 - 6.4
Medical,Medical Lab Technology,Diagnostic Analyst,Startup,Portea Medical,Chennai,Medical Diagnostics,5.0 - 6.4
Medical,Healthcare Management,Quality Manager,Startup,DocsApp,Chennai,Healthcare Quality,5.0 - 6.4
Medical,Medical Lab Technology,Diagnostic Analyst,Startup,DocsApp,Chennai,Medical Diagnostics,5.0 - 6.4
Medical,General Medicine,Medical Officer,Startup,HealthifyMe,Chennai,"Patient Care, Diagnosis",5.0 - 6.4
Medical,Biomedical,Clinical Engineer,Startup,DocsApp,Bengaluru,Equipment Maintenance,5.0 - 6.4
Medical,Radiology,CT Scan Technician,Startup,CureFit,Delhi,CT Equipment,5.0 - 6.4
Medical,Nursing,ICU Nurse,Startup,Practo,Chennai,Critical Care,5.0 - 6.4
Medical,Healthcare Management,Healthcare Manager,Startup,Tricog Health,Mumbai,Healthcare Management,5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,Practo,Kolkata,MRI Operations,5.0 - 6.4
Medical,Healthcare Management,Hospital Administrator,Startup,SigTuple,Bengaluru,Hospital Operations,5.0 - 6.4
Medical,Biomedical,Regulatory Affairs Executive,Startup,NetMeds,Chennai,Medical Regulations,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,MFine,Mumbai,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,General Medicine,Medical Officer,Startup,Qure.ai,Hyderabad,"Patient Care, Diagnosis",5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,HealthifyMe,Ahmedabad,MRI Operations,5.0 - 6.4
Medical,Biomedical,Service Engineer,Startup,SigTuple,Bengaluru,Medical Equipment Service,5.0 - 6.4
Medical,Radiology,Radiology Analyst,Startup,CureFit,Chennai,Image Analysis,5.0 - 6.4
Medical,Nursing,Nurse Educator,Startup,Practo,Pune,Medical Training,5.0 - 6.4
Medical,General Medicine,Public Health Analyst,Startup,Tricog Health,Hyderabad,"Epidemiology, Statistics",5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,Tata 1mg,Chennai,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Medical Lab Technology,Lab Technician,Startup,MedGenome,Kolkata,"Pathology, Lab Testing",5.0 - 6.4
Medical,Medical Lab Technology,Diagnostic Analyst,Startup,SigTuple,Hyderabad,Medical Diagnostics,5.0 - 6.4
Medical,Medical Lab Technology,Medical Lab Technologist,Startup,NetMeds,Ahmedabad,"Biochemistry, Hematology",5.0 - 6.4
Medical,Nursing,ICU Nurse,Startup,Innovaccer Health,Bengaluru,Critical Care,5.0 - 6.4
Medical,Medical Lab Technology,Lab Technician,Startup,HealthifyMe,Hyderabad,"Pathology, Lab Testing",5.0 - 6.4
Medical,Medical Lab Technology,Quality Control Analyst,Startup,MedGenome,Mumbai,Lab Quality Standards,5.0 - 6.4
Medical,Radiology,Radiology Analyst,Startup,Niramai,Bengaluru,Image Analysis,5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,Tata 1mg,Kolkata,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Healthcare Management,Hospital Administrator,Startup,MFine,Chennai,Hospital Operations,5.0 - 6.4
Medical,Radiology,Imaging Specialist,Startup,Qure.ai,Kolkata,Medical Imaging,5.0 - 6.4
Medical,Radiology,MRI Technician,Startup,Qure.ai,Chennai,MRI Operations,5.0 - 6.4
Medical,Nursing,ICU Nurse,Startup,CureFit,Hyderabad,Critical Care,5.0 - 6.4
Medical,Nursing,Nurse Educator,Startup,Tata 1mg,Pune,Medical Training,5.0 - 6.4
Medical,Biomedical,Biomedical Engineer,Startup,NetMeds,Bengaluru,Medical Devices,5.0 - 6.4
Medical,General Medicine,Medical Officer,Startup,MFine,Mumbai,"Patient Care, Diagnosis",5.0 - 6.4
Medical,General Medicine,Clinical Analyst,Startup,Practo,Hyderabad,"Clinical Data Analysis, EHR",5.0 - 6.4
Medical,Medical Lab Technology,Medical Lab Technologist,Startup,SigTuple,Kolkata,"Biochemistry, Hematology",5.0 - 6.4
Medical,Biomedical,Medical Device Analyst,Startup,HealthifyMe,Bengaluru,Device Testing,5.0 - 6.4
