stream,department,course,job_role,company_level,company_name,location,required_skill
UG,Civil,Engineering,Planning Engineer,Startup,CRED,Delhi,"project planning,primavera,ms project"
UG,Civil,Engineering,Site Engineer,Startup,Paytm,Pune,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Cognizant,Bangalore,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Tech Mahindra,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,Accenture,Delhi,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Amazon,Delhi,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Nykaa,Pune,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Zoho,Chennai,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Razorpay,Chennai,"structural design,staad,autocad"
UG,Civil,Engineering,Planning Engineer,Startup,PhonePe,Mumbai,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Oracle,Mumbai,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Accenture,Hyderabad,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Amazon,Bangalore,"project planning,primavera,ms project"
UG,Civil,Engineering,Site Engineer,Startup,Freshworks,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Razorpay,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,Zoho,Bangalore,"project planning,primavera,ms project"
UG,Civil,Engineering,Site Engineer,Startup,Zomato,Mumbai,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,HCL,Pune,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,TCS,Hyderabad,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Swiggy,Bangalore,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,Zoho,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Structural Engineer,Startup,Zomato,Pune,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Accenture,Chennai,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,Freshworks,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Structural Engineer,Startup,Ola,Chennai,"structural design,staad,autocad"
UG,Civil,Engineering,Planning Engineer,Startup,Swiggy,Hyderabad,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Nykaa,Delhi,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Paytm,Bangalore,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Paytm,Delhi,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Swiggy,Hyderabad,"structural design,staad,autocad"
UG,Civil,Engineering,Planning Engineer,Startup,Paytm,Hyderabad,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Cognizant,Pune,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Razorpay,Hyderabad,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Microsoft,Delhi,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,PhonePe,Delhi,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,Zoho,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Cognizant,Hyderabad,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Capgemini,Pune,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,Zoho,Pune,"project planning,primavera,ms project"
UG,Civil,Engineering,Site Engineer,Startup,Flipkart,Delhi,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,HCL,Mumbai,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Amazon,Mumbai,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Razorpay,Mumbai,"structural design,staad,autocad"
UG,Civil,Engineering,Structural Engineer,Startup,Microsoft,Hyderabad,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,Freshworks,Pune,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,Byjus,Mumbai,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Zomato,Pune,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,Wipro,Hyderabad,"construction management,autocad,quality control"
UG,Civil,Engineering,Structural Engineer,Startup,Zoho,Chennai,"structural design,staad,autocad"
UG,Civil,Engineering,Site Engineer,Startup,HCL,Chennai,"construction management,autocad,quality control"
UG,Civil,Engineering,Site Engineer,Startup,Accenture,Hyderabad,"construction management,autocad,quality control"
UG,Civil,Engineering,Planning Engineer,Startup,Razorpay,Delhi,"project planning,primavera,ms project"
UG,Civil,Engineering,Planning Engineer,Startup,Cognizant,Bangalore,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Tech Mahindra,Mumbai,"structural design,staad,autocad"
UG,Civil,Engineering,Planning Engineer,Startup,HCL,Hyderabad,"project planning,primavera,ms project"
UG,Civil,Engineering,Structural Engineer,Startup,Ola,Delhi,"structural design,staad,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,Accenture,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,Cognizant,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,HCL,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Nykaa,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Capgemini,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Oracle,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,High,Uber,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,Zoho,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,Accenture,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,High,Accenture,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,High,IBM,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,High,Google,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Oracle,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Flipkart,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Swiggy,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,Ola,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Swiggy,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,High,Flipkart,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Accenture,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,HCL,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Meesho,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,High,Uber,Pune,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Microsoft,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,Accenture,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,High,Accenture,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,TCS,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,Uber,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Accenture,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,High,Accenture,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,High,Uber,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Razorpay,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,PhonePe,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,High,Oracle,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,High,Paytm,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Paytm,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,High,Oracle,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Capgemini,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,Swiggy,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,High,Tech Mahindra,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,High,Accenture,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Infosys,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Microsoft,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,High,Swiggy,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Uber,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,High,PhonePe,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,High,Razorpay,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,High,Tech Mahindra,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,High,Amazon,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,Tech Mahindra,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,High,HCL,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Ola,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Accenture,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Wipro,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Flipkart,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Paytm,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Google,Hyderabad,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,CRED,Bangalore,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Wipro,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Capgemini,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,CRED,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Flipkart,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Infosys,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Tech Mahindra,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,CRED,Bangalore,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Zomato,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Amazon,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Nykaa,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Nykaa,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Zoho,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Embedded Engineer,Mid,Razorpay,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Razorpay,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Uber,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Flipkart,Hyderabad,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,CRED,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,HCL,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Freshworks,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Zomato,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Ola,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,PhonePe,Chennai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Infosys,Chennai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Infosys,Chennai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Nykaa,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Zomato,Delhi,"power systems,matlab,autocad"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Uber,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,Paytm,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,Electrical Design Engineer,Mid,HCL,Bangalore,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,IBM,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Google,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Google,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Google,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Zomato,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,VLSI Engineer,Mid,Oracle,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,Accenture,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Ola,Delhi,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Microsoft,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Electrical Design Engineer,Mid,Wipro,Mumbai,"power systems,matlab,autocad"
UG,ECE,Engineering,Embedded Engineer,Mid,CRED,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Uber,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,VLSI Engineer,Mid,IBM,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Capgemini,Hyderabad,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Amazon,Delhi,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Byjus,Mumbai,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,CRED,Mumbai,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Razorpay,Pune,"embedded c,arduino,microcontrollers"
UG,ECE,Engineering,VLSI Engineer,Mid,Wipro,Pune,"vlsi,verilog,system design"
UG,ECE,Engineering,Embedded Engineer,Mid,Tech Mahindra,Hyderabad,"embedded c,arduino,microcontrollers"
